text,label
"premenopause atau perimenopause adalah fase transisi sebelum menopause, ketika kadar hormon estrogen mulai menurun dan berfluktuasi. kondisi ini bisa terjadi empat hingga sepuluh tahun sebelum menstruasi terakhir, dan kerap tidak disadari karena gejalanya sering terasa tidak khas sebagai perubahan hormon. padahal, menurut para ahli, dampaknya bisa memengaruhi hampir seluruh tubuh perempuan. perimenopause tidak memiliki definisi setegas menopause, sehingga biasanya didiagnosis berdasarkan gejala, ujar karen adams, md, profesor obstetri dan ginekologi di stanford medicine, dilansir self magazine, senin 2 2 2026 . berikut 8 gejala premenopause yang paling sering dialami perempuan, namun kerap luput dikenali. salah satu keluhan paling umum adalah brain fog, kondisi ketika seseorang mudah lupa, sulit fokus, atau merasa pikirannya berkabut.",valid
"sebuah video yang memperlihatkan balita mengalami kejang di dalam pesawat citilink rute jakarta bengkulu kembali viral di media sosial dan menyedot perhatian publik. peristiwa tersebut menyoroti risiko kondisi darurat medis pada anak yang dapat terjadi kapan saja, termasuk saat bepergian menggunakan pesawat. dalam rekaman video, seorang dokter spesialis anak terlihat bertindak cepat memberikan pertolongan pertama kepada balita berusia 22 bulan yang mengalami kejang akibat demam . ikatan dokter anak indonesia idai menilai kejadian ini sebagai pengingat penting bagi orangtua agar lebih siap menghadapi kondisi darurat pada anak saat bepergian. diberitakan pada minggu 1 2 2026 , berdasarkan keterangan pt citilink indonesia, insiden tersebut terjadi pada 4 mei 2025 dalam penerbangan citilink qg 990 rute jakarta bengkulu.",valid
"istilah brain rot semakin sering muncul di media sosial untuk menggambarkan kondisi ketika otak terasa tumpul akibat terlalu lama mengonsumsi konten digital. fenomena ini merujuk pada kebiasaan menggulir video pendek tanpa henti, yang alih alih menyegarkan pikiran justru memicu kecemasan dan menurunkan fokus. meski bukan istilah medis, para pakar menilai brain rot mencerminkan masalah nyata dalam cara otak merespons konten online. ahli saraf dan psikolog menegaskan, kebiasaan ini berpotensi memengaruhi perhatian, daya belajar, hingga kesehatan mental , terutama pada anak dan remaja. cnn melaporkan, brain rot awalnya digunakan sebagai istilah slang untuk menyebut konten ringan yang absurd atau tidak masuk akal.",valid
"menjaga tubuh tetap terhidrasi membantu berbagai sistem tubuh bekerja optimal, serta mencegah dehidrasi yang bisa memicu kelelahan, kram otot, hingga sakit kepala jika dibiarkan. di sisi lain, konsumsi air yang berlebihan juga bisa menimbulkan masalah. dalam kondisi tertentu, seseorang bisa mengalami kelebihan cairan tubuh. overhidrasi adalah ketika asupan air berlebihan dibandingkan jumlah air yang hilang dari tubuh, ujar natasha trentacosta, m.d., spesialis kedokteran olahraga dan ahli bedah ortopedi di cedars sinai orthopaedics, los angeles, amerika serikat as , prevention , minggu 1 2 2026 . ada berbagai tanda overhidrasi yang penting diketahui, agar konsumsi air tetap berada dalam batas sehat, sekaligus siapa saja yang berisiko mengalaminya. apa saja kata dokter spesialis ginjal dari wmchealth di hawthorne, new york, as, michael klein, m.d.",valid
"penyalahgunaan gas nitrous oxide atau n2o kembali menjadi perhatian publik setelah produk whip pink ramai diperbincangkan di media sosial. meski dijual bebas dan digunakan secara legal di industri makanan dan medis, n2o menyimpan risiko serius jika dihirup untuk tujuan rekreasi. badan narkotika nasional bnn dan para ahli kesehatan mengingatkan bahwa efek senang sesaat dari gas ini dapat berujung fatal. kasus ini menyoroti bahaya zat legal yang kerap disalahartikan sebagai aman. diberitakan , jumat 30 1 2026 , whip pink merupakan tabung berisi gas nitrous oxide n2o yang secara resmi digunakan sebagai gas pendorong untuk membuat whipped cream . dalam praktiknya, gas ini juga dipakai secara legal di dunia medis sebagai anestesi ringan serta di sektor otomotif untuk meningkatkan performa mesin.",valid
"stres memikirkan uang, tagihan, dan kebutuhan pokok ternyata bukan hanya mengganggu pikiran, tetapi juga dapat mempercepat penuaan jantung. sebuah studi terbaru menunjukkan tekanan finansial berpengaruh pada kesehatan jantung dengan dampak yang sebanding, bahkan bisa lebih besar, dibanding faktor risiko medis klasik. temuan ini menambah bukti bahwa kesehatan jantung tidak hanya ditentukan oleh kolesterol atau tekanan darah, tetapi juga kondisi sosial dan ekonomi seseorang. para ahli menegaskan, stres finansial perlu dipandang sebagai bagian serius dari risiko penyakit jantung . dalam laporan cnn, penelitian yang dipublikasikan di jurnal mayo clinic proceedings menganalisis data lebih dari 280.000 orang dewasa.",valid
"penyalahgunaan gas tertawa nitrous oxide atau n2o dapat berubah menjadi kondisi darurat medis dalam hitungan menit. efek euforia singkat sering membuat risikonya diremehkan, padahal dampaknya bisa mengancam nyawa. pakar kesehatan mengingatkan bahwa banyak kasus terlambat ditangani karena tanda bahayanya tidak dikenali sejak awal. edukasi publik dinilai penting untuk mencegah kematian mendadak akibat penyalahgunaan n2o . n2o masih dijual bebas karena digunakan secara legal di bidang kuliner dan medis. namun, gas ini kerap disalahgunakan dengan cara dihirup langsung demi sensasi senang sesaat. dokter dan epidemiolog universitas yarsi, dicky budiman, b.med, mscph, phd, menegaskan bahwa kondisi tersebut dapat dengan cepat berubah menjadi situasi gawat darurat.",valid
"selama ini, gastroesophageal reflux disease gerd kerap dipahami semata sebagai gangguan lambung akibat asam lambung naik. padahal, menurut dokter, keluhan gerd tidak hanya dipengaruhi kondisi fisik, tetapi juga berkaitan erat dengan kesehatan mental, terutama stres dan kecemasan. dokter spesialis penyakit dalam konsultan, dr. andi khomeini takdir haruni, sp.pd, mengatakan banyak pasien gerd datang dengan keluhan yang memburuk saat berada dalam tekanan emosional. dari pengalaman dan penelitian yang pernah kami lakukan, sekitar 80 persen pasien gerd juga mengalami gejala kecemasan, ujar dr. andi dalam siaran sehat kementerian kesehatan ri, dikutip sabtu 31 1 2026 . dr.",valid
"nitrous oxide belakangan disalahgunakan dengan cara dihirup langsung untuk tujuan rekreasi. praktik ini dikenal dengan istilah whipping atau nangis dan banyak ditemukan di kalangan anak muda. dokter spesialis neurologi dari rumah sakit pusat angkatan darat gatot soebroto, brigjen tni purn dr. sholihul muhibbi., sp.n, mengemukakan penyalahgunaan gas tertawa atau nitrous oxide n2o berisiko bagi kesehatan, terutama kerusakan saraf. ia menyampaikan bahwa secara ilmiah efek jangka pendek penyalahgunaan gas n2o atau dikenal whip pink secara instan berisiko menonaktifkan vitamin b12 dalam tubuh. tanpa b12 yang aktif, lapisan pelindung saraf akan rusak, di samping itu terjadi juga kekacauan beberapa neurotransmiter zat yang berperan sebagai mekanisme komunikasi sel saraf serta menimbulkan hipoxia kekurangan oksigen , kata dokter sholihul.",valid
"musim hujan dan masa pancaroba menjadi pemicu utama penyakit flu dan risiko penyakit lain seperti demam berdarah, karena kondisi lingkungan yang mendukung penyebaran virus. menjaga daya tahan tubuh dengan konsumsi makanan bergizi, cukup istirahat, dan rajin mencuci tangan dengan sabun, merupakan langkah yang bisa dilakukan. terkait dengan tingginya curah hujan dan kemungkinan kehujanan, anggota unit kerja koordinasi infeksi penyakit tropik idai prof. dr. dr anggraini alam, spa, subsp ipt k mengatakan dianjurkan untuk mandi air hangat setelah kehujanan. hal itu dilakukan untuk membantu menghilangkan kotoran dari lumpur dan menjaga suhu tubuh tidak kedinginan. langsung mandi, apalagi airnya air hangat, itu malah menyegarkan, dan juga membuang berbagai yang kotor kotor di badan kita, kata anggraini dalam webinar bersama idai yang diikuti di jakarta, jumat.",valid
"kabar duka tengah menyelimuti dunia hiburan hollywood. pemeran ibu kevin di film home alone , catherine o hara meninggal dunia pada usia 71 tahun, jumat 30 1 2026 waktu setempat. melansir e news, pihak agensi menyebut o hara wafat setelah mengalami penyakit singkat . walau begitu, hingga kini penyebab pasti kematiannya belum diketahui ke publik. semasa hidupnya, o hara pernah mengungkap bahwa dirinya mengalami dekstrokardia dengan situs inversus, kelainan bawaan yang membuat posisi jantung dan organ dalam tubuhnya berada di sisi berlawanan dari kebanyakan orang. saya bahkan tidak tahu namanya, karena saya memang tidak mau tahu. sesuatu seperti kardi inversa, lalu dekstrokardia dan sesuatu inversa, ujarnya seperti mengutip dari e news , sabtu 31 1 2026 . kondisi ini ia ketahui saat menjalani serangkaian pemeriksaan medis, termasuk elektrokardiogram ekg .",valid
"lonjakan gula darah bisa terjadi pada siapa saja, baik penderita diabetes, pradiabetes, maupun orang yang sedang memantau kadar glukosa. meski pengobatan tetap menjadi fondasi utama, para ahli menegaskan ada langkah cepat dan alami yang bisa membantu menurunkan gula darah dalam waktu singkat. strategi ini penting untuk diketahui agar lonjakan gula darah tidak berlangsung terlalu lama dan memicu risiko kesehatan lanjutan. menurut para ahli endokrinologi, bergerak aktif adalah cara alami tercepat untuk menurunkan kadar gula darah, terutama pada diabetes tipe 2. saat tubuh bergerak, otot akan berkontraksi dan membutuhkan energi. gerakan membuat otot berkontraksi, dan otot yang berkontraksi membutuhkan energi. salah satu sumber energi tercepat adalah glukosa yang beredar dalam aliran darah, jelas dokter sekaligus pelatih kesehatan gaya hidup, brooke bussard, m.",valid
"belakangan ini, gastroesophageal reflux disease gerd kembali ramai diperbincangkan di media sosial. keluhan seperti dada terasa panas, jantung berdebar, hingga rasa tidak nyaman di ulu hati membuat banyak orang panik dan mengira dirinya mengalami penyakit serius. kepanikan itu semakin meningkat setelah beredar kabar wafatnya seorang figur publik yang disebut memiliki riwayat gerd . tak sedikit warganet kemudian mengaitkan kondisi tersebut dengan risiko kematian mendadak, bahkan menyamakan gejalanya dengan serangan jantung. menanggapi hal itu, dokter spesialis penyakit dalam konsultan, dr. andi khomeini takdir haruni, sp.pd, menegaskan bahwa gerd bukanlah penyebab kematian mendadak. perlu digarisbawahi, gerd tidak menyebabkan orang meninggal mendadak. kalau ada kejadian fatal, hampir pasti ada faktor penyakit lain yang menyertai, ujar dr.",valid
"perilaku hidup bersih dan sehat phbs menjadi langkah utama mencegah penularan virus nipah yang kembali menjadi sorotan global. ketua pengurus pusat ikatan dokter anak indonesia, dr. piprim basarah yanuarso, sp.a., subsp.kardio k , menegaskan bahwa pencegahan berbasis kebiasaan sehari hari jauh lebih penting dibandingkan kepanikan, mengingat hingga kini belum tersedia obat antivirus maupun vaksin. karena belum ada obat dan vaksin, pencegahan melalui phbs adalah kunci utama, ujar piprim dalam webinar bertajuk mengenal dan mewaspadai nipah ikatan dokter anak indonesia idai , yang diikuti , kamis 29 1 2026 . idai meminta masyarakat meningkatkan kewaspadaan secara rasional tanpa menimbulkan keresahan publik.",valid
"keluhan nyeri dada kerap membuat banyak orang panik. sensasi panas di dada, jantung berdebar, hingga rasa tidak nyaman di ulu hati sering kali langsung dikaitkan dengan penyakit jantung. padahal, tidak semua nyeri dada menandakan serangan jantung. salah satu kondisi yang paling sering tertukar adalah gastroesophageal reflux disease gerd atau asam lambung naik. dokter spesialis penyakit dalam konsultan, dr. andi khomeini takdir haruni, sp.pd, mengatakan kesalahpahaman ini wajar terjadi karena secara anatomi, lambung dan jantung berada di area yang berdekatan. kalau dianalogikan, jantung dan lambung itu seperti tetangga yang rumahnya berdempetan. karena dekat, keluhan dari satu organ sering terasa seperti berasal dari organ lainnya, ujar dr. andi dalam siaran sehat kementerian kesehatan ri.",valid
"jakarta, bentuk kaki anak yang tampak menyerupai huruf x atau o kerap membuat orangtua bertanya tanya. sebagian kondisi memang masih termasuk variasi normal pertumbuhan, terutama pada usia tertentu. namun, dalam beberapa kasus, kaki x dan o dapat dipicu oleh faktor medis yang perlu diwaspadai sejak dini. dokter spesialis ortopedi konsultan ortopedi anak, dr. mohammad aulia herdiyana, sp. ot, subsp. a k menjelaskan, penyebab kaki x dan o pada anak cukup beragam. berikut delapan penyebab kaki x dan o pada anak yang perlu diketahui orangtua. salah satu faktor risiko yang cukup sering ditemukan adalah kekurangan vitamin d. aulia menjelaskan, salah satu faktor risikonya itu ketika anak memiliki kadar vitamin d yang rendah di dalam tubuh.",valid
"keluarga lisa mariana mengalami keracunan setelah mengonsumsi kepiting alaska yang dikirim ke rumah mereka, hingga membuat sang ibu harus menjalani perawatan medis. peristiwa ini diungkap langsung lisa melalui media sosial dan segera memicu perhatian publik soal keamanan pengolahan makanan laut berisiko tinggi. peristiwa keracunan kepiting alaska tersebut pertama kali diungkap lisa mariana melalui akun instagram pribadinya, lisamarianaaa, pada rabu 28 1 2026 . dalam unggahan itu, lisa menjelaskan bahwa keluarganya mengonsumsi kepiting alaska yang dikirim oleh sebuah restoran, sebelum kemudian mengalami gejala keracunan . kemarin dikirim kepiting alaska sama salah satu resto. kita semua tahu kepiting alaska itu harus ada di suhu tertentu. satu keluarga saya kena bakteri sampai ibu saya dirawat, tulis lisa.",valid
"virus nipah dikenal sebagai salah satu penyakit infeksi paling mematikan dengan tingkat kematian mencapai 40 hingga 75 persen. anggota unit kerja koordinasi infeksi penyakit tropik ikatan dokter anak indonesia idai , prof. dr. dominicus husada, mengatakan tingginya angka kematian virus nipah dipengaruhi oleh kombinasi gejala berat dan keterbatasan pengobatan. virus ini tidak hanya menyerang satu organ, tetapi bisa langsung mengenai otak dan paru paru, ujar dominicus dalam webinar mengenal dan mewaspadai nipah ikatan dokter anak indonesia idai , yang diikuti pada kamis 29 1 2026 . idai menilai pemahaman tentang mekanisme penyakit penting agar masyarakat tidak meremehkan infeksi ini. berikut adalah beberapa alasan kenapa virus nipah mematikan.",valid
"hingga saat ini belum tersedia vaksin untuk mencegah virus nipah yang dikenal memiliki tingkat kematian tinggi. anggota unit kerja koordinasi infeksi penyakit tropik ikatan dokter anak indonesia idai , prof. dr. dominicus husada, menyebut pengembangan vaksin nipah masih berada dalam tahap penelitian dan belum bisa digunakan secara luas. vaksin nipah sampai hari ini belum tersedia, dan masih membutuhkan waktu beberapa tahun ke depan, ujar dominicus dalam webinar mengenal dan mewaspadai nipah idai yang diselenggarakan diikuti , kamis 29 1 2026 . pencegahan tetap menjadi langkah utama di tengah keterbatasan terapi spesifik. dominicus menjelaskan bahwa pengembangan vaksin virus nipah saat ini masih berada pada tahap uji klinis dan belum mendekati tahap penggunaan publik.",valid
"kekhawatiran virus nipah berpotensi menjadi pandemi global kembali mengemuka seiring sorotan dunia terhadap penyakit mematikan ini. anggota unit kerja koordinasi infeksi penyakit tropik ikatan dokter anak indonesia idai , prof. dr. dominicus husada, menilai risiko virus nipah menjadi pandemi relatif kecil dibandingkan covid 19. penularan virus nipah tidak semudah virus yang menyebar lewat udara seperti sars cov 2, ujar dominicus dalam webinar mengenal dan mewaspadai nipah ikatan dokter anak indonesia idai , yang diikuti , kamis 29 1 2026 . meski demikian, kewaspadaan tetap diperlukan karena potensi wabah lokal masih dapat terjadi. dominicus menjelaskan bahwa salah satu syarat utama suatu penyakit menjadi pandemi adalah kemampuan menular secara cepat dan luas antarmanusia.",valid
"gejala awal virus nipah kerap menyerupai flu biasa sehingga sulit dikenali sejak dini. anggota unit kerja koordinasi infeksi penyakit tropik ikatan dokter anak indonesia idai , prof. dr. dominicus husada, mengatakan banyak kasus nipah terlambat terdeteksi karena keluhannya tampak ringan di awal. pada tahap awal, nipah bisa terlihat seperti flu biasa, tetapi perjalanannya bisa memburuk dengan cepat, ujar dominicus dalam webinar mengenal dan mewaspadai nipah ikatan dokter anak indonesia idai , yang diikuti , kamis 29 1 2026 . idai mengingatkan masyarakat perlu memahami perbedaan gejala agar tidak terlambat mencari pertolongan medis. berikut adalah perbedaan gejala flu biasa dan gejala virus nipah yang perlu diketahui.",valid
"bpjs kesehatan menanggung pelayanan medis untuk berbagai penyakit, mulai dari penyakit infeksi hingga penyakit kronis dan kanker, selama memenuhi indikasi medis dan mengikuti prosedur yang ditetapkan. ketentuan tersebut tercantum dalam buku panduan layanan bpjs kesehatan 2024. informasi ini menjadi rujukan resmi bagi peserta jaminan kesehatan nasional jkn dalam mengakses layanan kesehatan. panduan tersebut memuat jenis layanan yang dijamin, alur pelayanan, serta batasan yang perlu dipahami peserta untuk menghindari kesalahpahaman di fasilitas kesehatan. dalam buku panduan layanan bpjs kesehatan 2024 dijelaskan bahwa jaminan diberikan untuk pelayanan kesehatan promotif, preventif, kuratif, dan rehabilitatif, sesuai kebutuhan medis.",valid
"saat baru belajar makan, terkadang bayi dan balita hanya menyukai satu jenis makanan saja. menghadapi anak yang susah makan, tak sedikit orangtua berpegang pada prinsip yang penting anak makan tanpa terlalu memerhatikan variasi menu. sering kali, orangtua memberikan makanan yang sudah diketahui bakal dimakan anak, alias makanan yang itu itu saja . padahal, variasi menu sangatlah penting. variasi menu mulai dari kapan sedini mungkin saat mulai mpasi makanan pendamping air susu ibu dimulai, dari usia enam bulan ke atas, tutur dr. susanti himawan, sp.a dari primaya hospital kelapa gading, dalam wawancara daring rabu 28 1 2026 . dok. primaya hospital group dokter spesialis anak sekaligus konselor laktasi, dr. susanti himawan, sp.a, yang berpraktik di primaya hospital kelapa gading.",valid
"orang yang terbiasa begadang atau sulit tidur malam hari memiliki risiko lebih tinggi terkena serangan jantung dan stroke. temuan ini terungkap dalam studi berskala besar yang menelusuri pola tidur ratusan ribu orang selama lebih dari satu dekade. peneliti menegaskan, masalahnya bukan sekadar jam tidur yang larut, melainkan benturan antara jam biologis tubuh dan tuntutan hidup sehari hari. studi tersebut dipublikasikan dalam journal of the american heart association dan dilaporkan oleh science alert. penelitian ini menyoroti kelompok yang dikenal sebagai night owl , orang yang merasa lebih aktif secara fisik dan mental pada malam hari, yang kerap mengalami gangguan tidur atau insomnia . penelitian yang dipimpin sina kianersi, peneliti di brigham and women s hospital dan harvard medical school, menganalisis data lebih dari 300.000 orang dewasa dari uk biobank.",valid
"seiring bertambahnya usia, kemampuan mata untuk melihat jarak dekat dapat mengalami penurunan. kondisi yang biasa disebut sebagai mata tua atau presbiopia ini umumnya mulai dirasakan sejak usia 40 tahun ke atas. akibatnya, banyak orang harus bergantung pada kacamata baca atau bahkan gonta ganti kacamata untuk aktivitas yang berbeda. di tengah perkembangan teknologi oftalmologi, kini tersedia alternatif koreksi penglihatan yang dirancang khusus untuk kondisi tersebut, salah satunya melalui prosedur presbyond laser blended vision atau presbyond lasik . dokter mata di mayapada eye centre, dr. ucok p. pasaribu, sp.m k , menjelaskan bahwa teknologi ini ditujukan untuk membantu penglihatan jarak jauh dan dekat secara bersamaan pada mata tua. presbyond lasik itu untuk mata jauh, mata tua, plus.",valid
"kementerian kesehatan menyatakan indonesia hingga kini masih bebas virus nipah. meski demikian, pemerintah meningkatkan kewaspadaan dan mengimbau masyarakat menerapkan langkah pencegahan karena penyakit ini memiliki tingkat kematian tinggi dan belum memiliki vaksin. pengawasan pintu masuk negara dan deteksi dini terus diperkuat. kepala biro komunikasi dan informasi publik kementerian kesehatan, aji muhawarman, mengatakan hingga saat ini belum ditemukan kasus konfirmasi virus nipah di indonesia. pernyataan itu disampaikan menyusul laporan organisasi kesehatan dunia who terkait munculnya kasus virus nipah di india . hingga saat ini belum dilaporkan adanya kasus konfirmasi penyakit virus nipah di indonesia, kata aji dalam keterangan tertulis yang diterima , rabu 28 1 2026 .",valid
"sauna dapat menjadi tempat untuk melepaskan stres setelah hari yang panjang. meski begitu, bersantai di sauna sebenarnya memiliki banyak manfaat bagi kesehatan fisik dan mental. sauna pada awalnya merupakan praktik yang dilakukan oleh finlandia sejak lebih dari 2000 tahun lalu. sauna modern kemudian bisa ditemukan diberbagai belahan dunia. dilansir dari good housekeeping , kamis 29 1 2026 , sauna dapat membantu meningkatkan kesehatan jantung , sampai mempercepat pemulihan otot. berikut ragam manfaat sauna untuk kesehatan. salah satu manfaat sauna yang jarang disadari adalah efeknya yang menyerupai latihan kardio, meski hanya duduk diam. saat berada di ruangan panas, tubuh memunculkan respons fisiologis yang mirip dengan aktivitas aerobik. meski tidak bisa menggantikan olahraga, reaksi tubuh yang muncul cukup sebanding.",valid
"bagaimana kebiasaan kamu di pagi hari sebelum memulai aktivitas scrooling media sosial sambil sarapan, atau menyempatkan diri olahraga walau sebentar cara seseorang memulai hari punya dampak besar pada kesehatan otak jangka panjang. seiring bertambahnya usia, perubahan kecil pada daya ingat, fokus, dan kewaspadaan memang wajar terjadi. meski begitu, kebiasaan sederhana yang dilakukan konsisten dapat membantu menjaga pikiran tetap tajam dan tangguh. kejernihan mental bukan hanya tentang teka teki atau suplemen, tetapi dimulai dari rutinitas sehari hari yang mendukung otak dan tubuh, tutur direktur wenatal nutrition, lisa dreher, ms, rdn, ldn, disadur dari good housekeeping , kamis 29 1 2026 .",valid
"indonesia kini tercatat sebagai negara dengan rasio kasus tuberkulosis tbc tertinggi di dunia, melampaui india jika dihitung berdasarkan jumlah penduduk. pemerintah mengakui masih banyak kasus tbc yang tidak terdeteksi, sehingga penularan terus berlangsung di masyarakat. kondisi ini membuat sejumlah kelompok berada dalam risiko jauh lebih besar untuk terinfeksi dan jatuh sakit. faktor daya tahan tubuh, penyakit penyerta, hingga lingkungan tempat tinggal menjadi penentu utama. diberitakan , kamis 29 1 2026 , wakil menteri kesehatan ii benjamin paulus octavianus mengungkapkan indonesia mencatat 386 kasus tbc per 100.000 penduduk, jauh di atas india yang berada di angka 190 kasus per 100.000 penduduk. tingginya rasio tersebut menunjukkan penularan tbc di indonesia masih aktif dan belum tertangani secara optimal.",valid
"lingkungan yang terlalu steril memang tidak optimal untuk perkembangan sistem imun anak. interaksi dengan alam dan paparan mikroba yang beragam di awal kehidupan cenderung membangun sistem imun yang lebih kuat. kendati begitu, dokter spesialis anak susanti himawan mengatakan, membiarkan anak terpapar dengan mikroba yang beragam tidak bisa diartikan sebagai higienitas yang buruk. memaparkan ke berbagai mikrobiota itu sangat baik untuk perkembangan imun tubuh setiap anak. tapi, itu tidak sama dengan higienitas yang buruk, kata dr. susanti dalam wawancara daring rabu 28 1 2026 . menurut dokter anak dari rs primaya kelapa gading ini, paparan terhadap mikrobiota dan antigen yang dimaksud adalah kuman dan elemen lingkungan sehari hari, seperti bermain di tanah, interkasi dengan hewan peliharaan, atau bermain ke taman.",valid
"kementerian kesehatan menegaskan hingga kini belum ada kasus virus nipah yang terkonfirmasi di indonesia, namun kewaspadaan terus ditingkatkan karena virus ini dapat menular dari hewan ke manusia. penyakit zoonotik tersebut diketahui berasal dari kelelawar buah dan dapat menyebar melalui pangan yang terkontaminasi atau kontak dengan hewan perantara. virus nipah memiliki tingkat kematian tinggi dan belum tersedia vaksin maupun obat khusus. karena itu, pemahaman soal cara penularannya menjadi kunci pencegahan. epidemiolog griffith university australia, dr. dicky budiman b.med, mscph, phd, menjelaskan bahwa virus nipah adalah virus zoonotik, yaitu penyakit yang menular dari hewan ke manusia. reservoir alaminya adalah kelelawar buah dari genus pteropus, kata dicky saat dihubungi , rabu 28 1 2026 .",valid
"anak dapat terinfeksi virus nipah meski kasusnya lebih banyak terjadi pada orang dewasa. ikatan dokter anak indonesia idai menegaskan bahwa anak, terutama yang memiliki penyakit penyerta, tetap berisiko mengalami infeksi berat. di tengah belum adanya obat antivirus dan vaksin, pencegahan melalui kebiasaan sehari hari dinilai menjadi langkah paling penting untuk melindungi anak. orangtua diminta meningkatkan kewaspadaan tanpa menimbulkan kepanikan. ketua pengurus pusat ikatan dokter anak indonesia, dr. piprim basarah yanuarso, sp.a., subsp.kardio k , mengatakan bahwa risiko penularan virus nipah pada anak tetap ada meski jumlah kasus pada kelompok usia ini lebih sedikit. anak memang lebih jarang terkena dibanding orang dewasa, tetapi bukan berarti kebal, ujar piprim dalam webinar idai mengenal dan mewaspadai nipah yang diikuti , kamis 29 1 2026 .",valid
"virus nipah kembali menjadi perhatian global setelah dilaporkan muncul di sejumlah negara dan disebut sebagai salah satu penyakit infeksi paling mematikan. virus zoonosis ini memiliki tingkat kematian tinggi, mencapai 40 75 persen, serta hingga kini belum memiliki obat antivirus maupun vaksin. ikatan dokter anak indonesia idai menyebut pemahaman yang tepat mengenai virus nipah penting agar masyarakat meningkatkan kewaspadaan tanpa kepanikan. anggota unit kerja koordinasi infeksi penyakit tropik idai, prof. dr. dominicus husada, dr., dtm h., mctm tp ., sp.a., subsp.ipt., cth, menjelaskan bahwa virus nipah pertama kali diidentifikasi pada 1998 di malaysia. nama nipah diambil dari lokasi pertama kali virus ini ditemukan, yakni di sekitar sungai nipah di malaysia, kata dominicus dalam webinar idai mengenal dan mewaspadai nipah , yang diikuti , kamis 29 1 2026 .",valid
"virus nipah kembali menjadi sorotan global setelah muncul laporan kasus di india dan peringatan dari organisasi kesehatan dunia who . ketua pengurus pusat ikatan dokter anak indonesia, dr. piprim basarah yanuarso, sp.a., subsp.kardio k , menegaskan bahwa hingga kini indonesia belum mencatat satu pun kasus virus nipah pada manusia. ia mengingatkan virus ini memiliki tingkat kematian tinggi, mencapai 40 75 persen, serta belum tersedia obat antivirus maupun vaksin. masyarakat diminta meningkatkan kewaspadaan melalui langkah pencegahan tanpa terjebak kepanikan. piprim mengatakan penegasan tersebut penting disampaikan di tengah meningkatnya kekhawatiran publik akibat pemberitaan virus nipah di sejumlah negara.",valid
"gula sering disebut sebagai penyebab anak menjadi hiperaktif dan susah dikontrol. sebagian orangtua jadi khawatir dalam menambahkan gula pada makanan dan minuman anak. gula itu bisa lebih bikin hiperaktif enggak sih kalau pada anak yang normal itu sebenarnya tidak, ungkap dr. susanti himawan, sp.a dari primaya hospital kelapa gading, saat diwawancarai via google meet, rabu 28 1 2026 . dokter yang juga berpraktik sebagai konselor laktasi ini melanjutkan, efek gula terhadap perilaku anak bergantung pada kondisi masing masing anak, terutama apakah anak memiliki gangguan perkembangan tertentu atau tidak. ia menjelaskan, dugaan gula memicu hiperaktivitas lebih relevan pada kelompok anak dengan kondisi khusus, seperti attention deficit hyperactivity disorder adhd .",valid
"kekhawatiran orangtua terhadap bentuk kaki anak tak jarang muncul sejak usia dini. salah satu yang paling sering dipertanyakan adalah kondisi telapak kaki datar atau flat foot . tak sedikit orangtua yang percaya bahwa penggunaan sepatu tertentu dapat membantu membentuk lengkungan kaki anak agar tidak datar. namun, anggapan tersebut ditegaskan sebagai mitos oleh dokter spesialis ortopedi anak. dokter spesialis ortopedi subspesialis ortopedi anak lulusan universitas indonesia, dr. mohammad aulia herdiyana, sp.ot, subsp. a. k , mengatakan bahwa bentuk sepatu tidak menjadi faktor penentu telapak kaki anak menjadi datar atau tidak. sering orang tua tanya, perlu pakai sepatu seperti apa kalau kakinya datar. sejujurnya, prinsip saya asalkan anak nyaman. inilah banyak mitos seputar flat foot kaki datar , kata dr. aulia antara , kamis 29 1 2026 .",valid
"jakarta, bentuk kaki anak yang tampak melengkung seperti huruf o atau justru saling mendekat membentuk huruf x sering kali membuat orangtua khawatir. tidak sedikit yang langsung berpikir ada kelainan serius pada pertumbuhan tulang anak. padahal, menurut dokter spesialis ortopedi dari rs pondok indah puri indah, dr. mohammad aulia herdiyana, sp. ot, subsp. a k , dalam banyak kasus, kondisi ini justru merupakan bagian alami dari proses tumbuh kembang, terutama pada bayi dan balita. bentuk kaki x atau o pada bayi dan balita itu normal, karena kakinya akan lurus seiring pertumbuhannya, jelas aulia dalam media discussion rs pondok indah group di senayan, jakarta pusat, rabu 28 1 2026 . meski begitu, orangtua tetap perlu memahami batasan normalnya, agar bisa membedakan mana yang masih termasuk variasi pertumbuhan dan mana yang sudah memerlukan perhatian medis lebih lanjut.",valid
